CustomerID,Age,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoansCount,MonthlyEMI,TotalAssets,TotalLiabilities,NetMonthlyIncome,EmploymentType,MaritalStatus,EducationLevel,PropertyOwnership,LoanPurpose,RiskFlag
CUST04210,28,1902358,1720526,6,302,4,23896,2903388,3277439,158529,Business Owner,Married,Graduate,Rented,Medical,1
CUST04211,52,906298,2227447,11,310,5,16874,5273071,1806818,75524,Self-Employed,Married,Doctorate,Rented,Education,1
CUST04212,39,2353529,779306,19,773,4,3418,8259870,1952141,196127,Self-Employed,Widowed,Graduate,Rented,Home,0
CUST04213,52,2164322,4660958,28,572,0,13871,5879221,7772750,180360,Salaried,Single,Post-Graduate,Rented,Car,0
CUST04214,51,2252069,4791703,7,419,2,57044,4252930,5683238,187672,Salaried,Married,High School,Rented,Medical,0
CUST04215,64,661826,2839301,21,557,1,11267,1924010,7555562,55152,Salaried,Married,Graduate,Rented,Medical,1
CUST04216,43,1836949,2942742,26,715,3,9431,524894,5083636,153079,Self-Employed,Married,Post-Graduate,Rented,Education,1
CUST04217,36,399994,3532283,19,740,2,15492,6931858,5332336,33332,Salaried,Married,Graduate,Mortgaged,Business,1
CUST04218,44,397949,3411611,13,472,5,21869,9642756,5722924,33162,Salaried,Married,Graduate,Mortgaged,Personal,1
CUST04219,29,2437151,360211,7,400,1,4288,6048115,5224004,203095,Salaried,Married,Post-Graduate,Owned,Home,0
CUST04220,26,509313,2680176,9,875,2,24816,7827437,6575648,42442,Self-Employed,Single,Graduate,Owned,Business,0
CUST04221,44,2180725,3896744,2,678,4,162364,6803991,2608861,181727,Salaried,Single,Graduate,Owned,Home,0
CUST04222,57,1162387,4042339,5,889,2,67372,3543378,809869,96865,Salaried,Single,Graduate,Owned,Business,0
CUST04223,44,863566,3000403,13,484,0,19233,5275914,3908571,71963,Self-Employed,Single,Post-Graduate,Rented,Home,0
CUST04224,55,322720,4487081,5,366,1,74784,2773270,15909,26893,Unemployed,Married,Graduate,Rented,Education,1
CUST04225,29,1736651,2951701,1,529,2,245975,2309756,378654,144720,Self-Employed,Married,Graduate,Owned,Home,0
CUST04226,41,1845128,1944417,21,496,3,7715,5930740,404529,153760,Salaried,Married,High School,Mortgaged,Medical,0
CUST04227,48,1247493,2241173,3,731,4,62254,6495483,619200,103957,Business Owner,Single,Doctorate,Mortgaged,Car,0
CUST04228,36,2053368,3465625,5,729,3,57760,9874216,5654346,171114,Salaried,Divorced,Graduate,Owned,Personal,0
CUST04229,22,909351,4438079,18,342,2,20546,2438365,4781333,75779,Salaried,Single,Graduate,Rented,Car,1
CUST04230,25,1446442,1187943,27,652,3,3666,2972651,7475972,120536,Salaried,Single,Post-Graduate,Rented,Medical,0
CUST04231,61,823919,1502791,22,505,0,5692,1744631,2319060,68659,Salaried,Married,Post-Graduate,Rented,Education,0
CUST04232,48,1518229,3276682,1,668,1,273056,9487884,2648843,126519,Self-Employed,Single,High School,Rented,Car,0
CUST04233,33,469664,3829676,5,534,3,63827,7836650,3920938,39138,Salaried,Married,Graduate,Owned,Home,1
CUST04234,33,1268992,2025820,22,622,5,7673,3370832,6249553,105749,Business Owner,Married,Graduate,Rented,Education,1
CUST04235,23,1440897,3233732,22,729,3,12248,9692463,7445530,120074,Self-Employed,Married,Graduate,Mortgaged,Medical,0
CUST04236,62,1457875,83568,12,476,0,580,7070567,5833476,121489,Salaried,Single,Graduate,Rented,Home,0
CUST04237,26,1199502,1494148,28,419,5,4446,4816099,4057097,99958,Salaried,Single,Graduate,Rented,Personal,1
CUST04238,54,1662393,4779862,26,723,1,15320,3879170,7824492,138532,Self-Employed,Married,High School,Mortgaged,Business,0
CUST04239,32,1353638,2903638,22,868,4,10998,5735203,1450661,112803,Salaried,Married,High School,Mortgaged,Business,0
CUST04240,36,815607,4348785,22,566,5,16472,942017,3766344,67967,Salaried,Married,Graduate,Mortgaged,Business,1
CUST04241,33,656089,1127365,23,898,5,4084,1803423,1975099,54674,Salaried,Single,High School,Owned,Business,0
CUST04242,57,1672147,1489640,5,410,0,24827,9368274,1328583,139345,Salaried,Married,Graduate,Owned,Car,0
CUST04243,23,2355735,4875909,21,791,1,19348,2145740,3173028,196311,Salaried,Single,High School,Mortgaged,Home,0
CUST04244,37,1919999,4988898,28,892,3,14847,1722887,6121851,159999,Business Owner,Married,High School,Mortgaged,Personal,0
CUST04245,34,1650689,4390386,7,479,4,52266,8613177,2559625,137557,Salaried,Divorced,Post-Graduate,Rented,Medical,1
CUST04246,33,2315601,1619781,1,388,5,134981,9452445,6550550,192966,Salaried,Single,Graduate,Mortgaged,Education,1
CUST04247,30,2264061,4017190,11,698,3,30433,8198170,4887482,188671,Self-Employed,Single,Post-Graduate,Rented,Car,0
CUST04248,61,1340206,2321278,8,821,0,24179,1122737,5658400,111683,Business Owner,Married,Doctorate,Owned,Home,0
CUST04249,38,406787,4227450,28,349,4,12581,8405336,1945668,33898,Self-Employed,Divorced,Graduate,Mortgaged,Personal,1
CUST04250,39,1640567,4263732,13,684,4,27331,2742779,6905453,136713,Salaried,Married,Post-Graduate,Mortgaged,Home,1
CUST04251,38,1613699,2202566,20,822,2,9177,209046,1630282,134474,Unemployed,Married,High School,Rented,Medical,0
CUST04252,64,801785,1557751,29,319,3,4476,9217142,2969460,66815,Salaried,Married,Post-Graduate,Rented,Medical,0
CUST04253,36,2146235,4875519,23,609,1,17664,2749693,6266217,178852,Salaried,Single,Graduate,Rented,Medical,0
CUST04254,36,2194385,2280174,22,346,4,8637,6619554,5522520,182865,Self-Employed,Widowed,Post-Graduate,Rented,Car,1
CUST04255,36,927663,2186761,29,405,0,6283,830590,2395649,77305,Salaried,Married,High School,Rented,Home,0
CUST04256,36,1270616,3344656,20,591,5,13936,1975886,2110789,105884,Self-Employed,Divorced,Doctorate,Rented,Personal,1
CUST04257,25,608586,4686508,7,496,5,55791,8819689,3464558,50715,Unemployed,Divorced,Graduate,Rented,Medical,1
CUST04258,47,569126,695814,22,351,4,2635,5961723,3571521,47427,Salaried,Divorced,Post-Graduate,Owned,Business,1
CUST04259,23,772800,4923126,10,780,4,41026,9986506,475844,64400,Salaried,Single,Doctorate,Owned,Home,1
CUST04260,31,1009600,2140634,10,421,5,17838,1885872,1939937,84133,Salaried,Divorced,Post-Graduate,Owned,Home,1
CUST04261,30,791394,176693,19,822,0,774,8918300,1236426,65949,Salaried,Single,Graduate,Rented,Home,0
CUST04262,34,506341,1581579,10,406,3,13179,8756976,1236269,42195,Self-Employed,Married,Graduate,Rented,Personal,1
CUST04263,54,1200917,2339349,1,611,3,194945,9249385,2828154,100076,Unemployed,Married,Graduate,Rented,Home,0
CUST04264,47,1615375,3400032,29,736,5,9770,593303,287625,134614,Self-Employed,Single,Graduate,Rented,Business,0
CUST04265,64,916014,2853504,17,588,4,13987,1134823,5417076,76334,Unemployed,Married,Graduate,Owned,Education,1
CUST04266,37,1403840,723048,20,550,3,3012,5344799,5371394,116986,Salaried,Married,Post-Graduate,Mortgaged,Medical,0
CUST04267,61,787494,2466756,24,750,3,8565,1245480,1763399,65624,Salaried,Single,Post-Graduate,Rented,Car,0
CUST04268,23,1804072,1202020,19,307,0,5272,728382,7002184,150339,Salaried,Married,Graduate,Rented,Car,1
CUST04269,43,1674003,1384253,18,795,1,6408,8132857,4749745,139500,Self-Employed,Single,High School,Owned,Home,0
CUST04270,56,2406142,3571312,23,713,2,12939,6980725,2515355,200511,Salaried,Married,Post-Graduate,Rented,Car,0
CUST04271,44,274626,4026265,9,758,5,37280,8455811,1552063,22885,Salaried,Married,Graduate,Rented,Medical,1
CUST04272,62,2154879,823310,25,552,5,2744,9364392,3433883,179573,Salaried,Married,Post-Graduate,Mortgaged,Medical,0
CUST04273,35,949854,3031752,21,530,3,12030,1511559,7681248,79154,Salaried,Married,Post-Graduate,Owned,Medical,1
CUST04274,23,305207,2138995,6,643,0,29708,8327557,28375,25433,Self-Employed,Married,Graduate,Rented,Home,0
CUST04275,55,1770917,1716479,5,685,4,28607,533366,160736,147576,Business Owner,Single,Graduate,Mortgaged,Car,0
CUST04276,24,553542,3578759,26,855,2,11470,3780105,3302838,46128,Salaried,Married,Post-Graduate,Mortgaged,Personal,0
CUST04277,54,563246,1281701,26,814,3,4108,3045618,7352807,46937,Salaried,Married,Graduate,Mortgaged,Business,0
CUST04278,53,2452184,3839068,29,332,2,11031,2445358,2250576,204348,Salaried,Single,High School,Owned,Car,1
CUST04279,58,669180,2033707,3,391,4,56491,7213665,5979019,55765,Salaried,Divorced,Graduate,Rented,Car,1
CUST04280,42,1435833,519661,26,867,1,1665,1298172,4593600,119652,Salaried,Single,High School,Owned,Business,0
CUST04281,60,621566,3971631,26,532,0,12729,8110049,1594910,51797,Self-Employed,Widowed,Doctorate,Rented,Education,0
CUST04282,29,441376,4267378,23,648,1,15461,8748877,7268137,36781,Self-Employed,Single,High School,Rented,Education,1
CUST04283,40,152176,2837194,15,333,5,15762,6690232,1306209,12681,Self-Employed,Married,Graduate,Rented,Education,1
CUST04284,27,187715,3633662,15,362,0,20187,902980,4049220,15642,Business Owner,Single,Doctorate,Mortgaged,Education,1
CUST04285,54,1263354,780392,13,545,1,5002,6006601,5301455,105279,Salaried,Divorced,High School,Mortgaged,Education,0
CUST04286,52,1169900,1729508,1,730,2,144125,6325408,5404261,97491,Self-Employed,Married,High School,Owned,Medical,0
CUST04287,56,241553,1781998,15,763,5,9899,3793037,6834759,20129,Self-Employed,Single,High School,Mortgaged,Medical,1
CUST04288,54,971540,3830824,7,836,2,45605,3735947,5643862,80961,Salaried,Single,Doctorate,Mortgaged,Home,0
CUST04289,35,791408,1792591,6,418,5,24897,4744751,5258245,65950,Salaried,Married,Doctorate,Rented,Home,1
CUST04290,24,1492602,3655079,2,421,5,152294,9958205,1219455,124383,Salaried,Single,Graduate,Owned,Personal,1
CUST04291,61,2487788,1568880,14,625,3,9338,136101,2453086,207315,Salaried,Single,Post-Graduate,Owned,Business,1
CUST04292,43,1775354,3024411,2,628,2,126017,5137350,2772564,147946,Salaried,Widowed,Post-Graduate,Rented,Business,0
CUST04293,26,2308231,1088542,25,321,3,3628,3237623,2968393,192352,Salaried,Married,High School,Owned,Business,1
CUST04294,61,601730,2814481,26,568,4,9020,5533030,905164,50144,Business Owner,Single,Graduate,Owned,Personal,1
CUST04295,64,655428,450052,24,838,0,1562,139213,760521,54619,Business Owner,Married,Post-Graduate,Owned,Car,0
CUST04296,41,1914399,3686782,9,398,4,34136,9187098,3525972,159533,Self-Employed,Single,High School,Rented,Home,0
CUST04297,55,878505,194055,5,792,2,3234,4624295,5783341,73208,Self-Employed,Married,Graduate,Rented,Medical,0
CUST04298,23,2144610,4996336,15,568,5,27757,9699405,7098285,178717,Unemployed,Single,Graduate,Owned,Business,0
CUST04299,26,1239705,4202882,20,614,3,17512,1626819,7521480,103308,Salaried,Married,Graduate,Mortgaged,Education,1
CUST04300,33,621929,2913833,1,684,5,242819,5878000,3847474,51827,Salaried,Single,High School,Owned,Home,1
CUST04301,50,2134371,4552407,25,723,0,15174,6830229,7185005,177864,Self-Employed,Widowed,Graduate,Rented,Medical,0
CUST04302,27,1443579,4053153,13,682,0,25981,7982202,3649223,120298,Unemployed,Single,High School,Rented,Education,0
CUST04303,23,2036217,756749,24,362,0,2627,189246,3786911,169684,Self-Employed,Married,Doctorate,Rented,Personal,1
CUST04304,50,1212765,3734154,3,477,5,103726,6384190,1674588,101063,Salaried,Married,High School,Rented,Car,1
CUST04305,55,446667,1917642,13,807,5,12292,1563395,5023817,37222,Self-Employed,Married,Graduate,Rented,Education,1
CUST04306,53,1750435,4286251,14,324,5,25513,4331264,2481738,145869,Salaried,Single,Graduate,Rented,Medical,1
CUST04307,56,442454,4325848,2,729,1,180243,628452,3880090,36871,Salaried,Divorced,Graduate,Owned,Business,1
CUST04308,56,1708733,4774898,21,612,1,18948,667422,7492796,142394,Salaried,Widowed,Post-Graduate,Rented,Car,1
CUST04309,47,1129320,2282373,28,371,2,6792,7686564,4371076,94110,Self-Employed,Single,Graduate,Owned,Medical,0
CUST04310,44,2010094,1005761,16,373,4,5238,7205664,2423962,167507,Salaried,Single,Graduate,Mortgaged,Car,1
CUST04311,58,2194724,669126,12,888,1,4646,8963282,5363403,182893,Salaried,Widowed,Graduate,Rented,Medical,0
CUST04312,36,1107325,869025,19,318,3,3811,7032601,5851092,92277,Self-Employed,Married,Post-Graduate,Owned,Education,0
CUST04313,26,2222899,4959424,11,313,3,37571,5998791,4853316,185241,Salaried,Married,Post-Graduate,Mortgaged,Medical,1
CUST04314,54,410613,2952441,11,310,2,22366,1255352,337133,34217,Business Owner,Married,Graduate,Rented,Car,1
CUST04315,33,402309,1791410,23,677,2,6490,7674535,1808941,33525,Salaried,Single,Post-Graduate,Rented,Home,0
CUST04316,64,2484816,2274010,18,855,3,10527,2377681,1026511,207068,Self-Employed,Single,Post-Graduate,Mortgaged,Medical,0
CUST04317,39,1499598,905769,8,403,4,9435,1155705,7646103,124966,Salaried,Married,Post-Graduate,Rented,Home,1
CUST04318,58,1209176,2875077,12,777,1,19965,7348069,2491823,100764,Unemployed,Married,Doctorate,Owned,Personal,0
CUST04319,23,515836,2157070,25,731,3,7190,5921532,3794540,42986,Business Owner,Married,Post-Graduate,Mortgaged,Home,1
CUST04320,50,829144,4000311,16,437,0,20834,1582148,7211366,69095,Salaried,Married,Graduate,Mortgaged,Personal,1
CUST04321,41,1762403,154732,3,342,0,4298,5537459,7929989,146866,Self-Employed,Married,Graduate,Owned,Home,0
CUST04322,41,2081026,4661986,25,592,3,15539,6940256,1754333,173418,Self-Employed,Married,Post-Graduate,Owned,Home,0
CUST04323,33,2303618,350267,22,348,2,1326,5038988,6875048,191968,Salaried,Single,Post-Graduate,Rented,Business,0
CUST04324,63,1108173,2116208,8,368,1,22043,7207974,5813956,92347,Self-Employed,Married,High School,Rented,Business,0
CUST04325,38,1218707,1736106,29,579,0,4988,5094730,4912026,101558,Business Owner,Single,Graduate,Owned,Education,0
CUST04326,58,533750,3603766,28,789,5,10725,3598104,1340195,44479,Salaried,Single,High School,Mortgaged,Education,1
CUST04327,40,345244,3308160,29,896,4,9506,2311900,5529138,28770,Unemployed,Single,Graduate,Owned,Medical,1
CUST04328,24,1178948,1024155,11,676,5,7758,2656000,4902736,98245,Salaried,Divorced,Graduate,Mortgaged,Education,1
CUST04329,59,1511247,2479099,27,465,0,7651,8110269,3570354,125937,Business Owner,Married,Graduate,Mortgaged,Home,0
CUST04330,29,395142,2696032,24,496,0,9361,3793090,4694625,32928,Unemployed,Single,Post-Graduate,Owned,Car,1
CUST04331,33,1110014,2346209,26,667,1,7519,7190123,1685874,92501,Salaried,Married,High School,Rented,Personal,0
CUST04332,59,1657673,157933,16,403,0,822,3656046,4975583,138139,Salaried,Married,Graduate,Owned,Business,0
CUST04333,60,2055612,931614,9,611,2,8626,5302011,1225633,171301,Self-Employed,Married,Graduate,Rented,Personal,0
CUST04334,61,2355445,2543565,7,761,3,30280,6109496,2290212,196287,Business Owner,Single,Post-Graduate,Rented,Personal,0
CUST04335,40,949809,1339290,29,805,1,3848,4829477,3959452,79150,Salaried,Single,High School,Mortgaged,Medical,0
CUST04336,54,1070558,2749415,15,335,2,15274,7464098,1296823,89213,Salaried,Single,Graduate,Rented,Home,0
CUST04337,36,2206008,860174,27,473,3,2654,9249013,7309462,183834,Self-Employed,Married,Post-Graduate,Rented,Personal,1
CUST04338,53,1779184,3690454,17,452,1,18090,8631351,7091885,148265,Salaried,Single,Post-Graduate,Owned,Car,0
CUST04339,43,793195,982831,16,632,2,5118,9222098,3794680,66099,Self-Employed,Married,Graduate,Owned,Education,0
CUST04340,24,1760084,3264949,3,411,3,90693,396923,4555551,146673,Self-Employed,Divorced,Graduate,Rented,Education,1
CUST04341,39,520166,4191265,12,870,5,29106,7617168,2332852,43347,Unemployed,Single,Doctorate,Mortgaged,Medical,1
CUST04342,42,1205246,1824063,17,850,1,8941,7292860,1696345,100437,Salaried,Single,Graduate,Mortgaged,Car,0
CUST04343,33,870228,740422,4,499,0,15425,4182773,7688315,72519,Unemployed,Divorced,High School,Rented,Business,0
CUST04344,38,2482705,78367,5,544,5,1306,3210441,3306632,206892,Self-Employed,Married,Doctorate,Mortgaged,Personal,0
CUST04345,43,232052,1834746,18,563,3,8494,626268,7628632,19337,Business Owner,Married,Post-Graduate,Owned,Education,1
CUST04346,24,2163400,621655,8,325,2,6475,8402555,536731,180283,Salaried,Divorced,Graduate,Mortgaged,Car,0
CUST04347,28,810928,4415134,21,833,4,17520,8417902,853441,67577,Self-Employed,Married,Post-Graduate,Owned,Home,1
CUST04348,54,235125,4866650,14,767,5,28968,849597,3803008,19593,Business Owner,Married,Graduate,Owned,Education,1
CUST04349,37,1701276,4904115,12,499,0,34056,5863186,6255253,141773,Self-Employed,Married,Post-Graduate,Mortgaged,Home,0
CUST04350,48,1743378,4615549,4,628,5,96157,5556627,3391126,145281,Salaried,Divorced,Graduate,Rented,Medical,1
CUST04351,46,484364,2954235,12,528,3,20515,1806840,6718870,40363,Salaried,Married,Graduate,Mortgaged,Medical,1
CUST04352,45,240065,1659211,16,436,3,8641,5531868,1061809,20005,Salaried,Single,Post-Graduate,Rented,Personal,1
CUST04353,39,411707,2260426,17,482,5,11080,8136295,6849388,34308,Salaried,Married,Post-Graduate,Owned,Business,1
CUST04354,42,1110844,1331322,8,364,1,13867,3332463,3554978,92570,Self-Employed,Single,High School,Owned,Home,0
CUST04355,57,461105,4209199,1,785,4,350766,7284865,2280300,38425,Unemployed,Married,Post-Graduate,Rented,Business,1
CUST04356,63,1802151,2210260,28,692,3,6578,9706035,5116258,150179,Self-Employed,Single,Post-Graduate,Rented,Education,0
CUST04357,33,332246,1956366,28,858,5,5822,4602294,6228433,27687,Salaried,Married,Graduate,Rented,Medical,1
CUST04358,50,2003954,3465203,27,303,2,10695,1158539,7427923,166996,Salaried,Married,Graduate,Owned,Business,1
CUST04359,63,2205393,1900264,9,678,4,17595,3043920,700601,183782,Salaried,Married,Graduate,Owned,Home,0
CUST04360,22,1834600,1816296,18,636,2,8408,1450332,5625481,152883,Salaried,Married,Doctorate,Rented,Business,0
CUST04361,55,2368670,1175220,5,674,2,19587,3592156,2516091,197389,Business Owner,Single,Graduate,Owned,Business,0
CUST04362,43,2357192,383104,27,893,2,1182,6478170,4019482,196432,Salaried,Single,Graduate,Rented,Medical,0
CUST04363,63,259418,237997,1,534,5,19833,2106213,3694785,21618,Salaried,Married,Graduate,Owned,Home,1
CUST04364,46,953610,2043835,14,384,5,12165,5191562,6160408,79467,Self-Employed,Married,High School,Mortgaged,Business,1
CUST04365,58,1936168,4976610,25,307,1,16588,9980885,3187525,161347,Salaried,Divorced,High School,Rented,Car,0
CUST04366,29,948153,1339915,22,595,5,5075,2718224,2239482,79012,Salaried,Married,High School,Owned,Home,1
CUST04367,28,1882306,3223288,26,404,3,10331,8810826,3899234,156858,Salaried,Married,High School,Mortgaged,Personal,0
CUST04368,61,1969607,1658403,15,384,0,9213,3112290,5350252,164133,Salaried,Divorced,Post-Graduate,Rented,Home,0
CUST04369,44,2492737,1548396,3,388,4,43011,6179504,6770761,207728,Self-Employed,Married,High School,Rented,Personal,1
CUST04370,46,925187,856638,1,466,0,71386,1654530,40497,77098,Salaried,Single,Graduate,Owned,Home,0
CUST04371,29,967496,2838953,5,369,5,47315,2754154,4548333,80624,Self-Employed,Married,Graduate,Rented,Medical,1
CUST04372,31,207043,3311258,2,591,2,137969,8690864,580409,17253,Salaried,Divorced,Post-Graduate,Mortgaged,Home,1
CUST04373,57,820946,1783491,13,692,5,11432,5938460,4959860,68412,Salaried,Married,High School,Owned,Medical,1
CUST04374,35,809243,2656823,2,473,2,110700,5738236,4994125,67436,Self-Employed,Single,Graduate,Rented,Medical,0
CUST04375,47,1214742,2406985,6,381,0,33430,5156212,6840051,101228,Salaried,Married,Post-Graduate,Owned,Home,0
CUST04376,35,1139773,1390772,13,643,4,8915,2523862,1540396,94981,Salaried,Single,Graduate,Rented,Home,0
CUST04377,33,2162951,3474006,22,351,4,13159,9298757,6356472,180245,Salaried,Married,Graduate,Rented,Business,1
CUST04378,29,1968407,2791619,20,742,1,11631,3994865,5509836,164033,Salaried,Widowed,High School,Owned,Education,0
CUST04379,61,1862195,375977,2,529,1,15665,213424,5321174,155182,Salaried,Widowed,Post-Graduate,Owned,Personal,1
CUST04380,62,162249,2488903,27,545,5,7681,9076182,5094026,13520,Unemployed,Married,Graduate,Rented,Car,1
